cohort_date,day_number,active_users,retention_rate
2020-10-23,26.0,3,0.1
2020-10-23,27.0,2,0.07
2020-10-23,28.0,2,0.07
2020-10-23,30.0,2,0.07
2020-10-23,31.0,2,0.07
2020-10-23,32.0,1,0.03
2020-10-23,33.0,1,0.03
2020-10-23,34.0,3,0.1
2020-10-23,36.0,2,0.07
2020-10-23,39.0,4,0.14
2020-10-23,40.0,2,0.07
2020-10-23,42.0,2,0.07
2020-10-23,43.0,2,0.07
2020-10-23,44.0,1,0.03
2020-10-23,47.0,1,0.03
2020-10-23,49.0,1,0.03
2020-10-23,50.0,1,0.03
2020-10-23,51.0,1,0.03
2020-10-23,52.0,1,0.03
2020-10-23,53.0,1,0.03
2020-10-23,55.0,1,0.03
2020-10-23,56.0,1,0.03
2020-10-23,59.0,2,0.07
2020-10-23,61.0,1,0.03
2020-10-23,63.0,2,0.07
2020-10-23,64.0,1,0.03
2020-10-23,67.0,1,0.03
2020-10-23,77.0,1,0.03
2020-10-23,78.0,3,0.1
2020-10-23,79.0,3,0.1
2020-10-23,80.0,2,0.07
2020-10-23,82.0,1,0.03
2020-10-23,85.0,1,0.03
2020-10-23,88.0,1,0.03
2020-10-23,90.0,2,0.07
2020-10-23,91.0,1,0.03
2020-10-23,95.0,1,0.03
2020-10-23,98.0,2,0.07
2020-10-23,101.0,1,0.03
2020-10-23,102.0,1,0.03
2020-10-23,103.0,2,0.07
2020-10-23,110.0,1,0.03
2020-10-23,112.0,1,0.03
2020-10-23,113.0,1,0.03
2020-10-23,115.0,1,0.03
2020-10-23,116.0,1,0.03
2020-10-23,117.0,2,0.07
2020-10-23,118.0,1,0.03
2020-10-23,120.0,1,0.03
2020-10-23,122.0,1,0.03
2020-10-23,125.0,2,0.07
2020-10-24,0.0,2682,100.0
2020-10-24,1.0,78,2.91
2020-10-24,2.0,40,1.49
2020-10-24,3.0,30,1.12
2020-10-24,4.0,15,0.56
2020-10-24,5.0,12,0.45
2020-10-24,6.0,12,0.45
2020-10-24,7.0,14,0.52
2020-10-24,8.0,7,0.26
2020-10-24,9.0,9,0.34
2020-10-24,10.0,9,0.34
2020-10-24,11.0,7,0.26
2020-10-24,12.0,4,0.15
2020-10-24,13.0,9,0.34
2020-10-24,14.0,4,0.15
2020-10-24,15.0,6,0.22
2020-10-24,16.0,4,0.15
2020-10-24,17.0,6,0.22
2020-10-24,18.0,9,0.34
2020-10-24,19.0,6,0.22
2020-10-24,20.0,3,0.11
2020-10-24,21.0,5,0.19
2020-10-24,22.0,3,0.11
2020-10-24,23.0,4,0.15
2020-10-24,24.0,2,0.07
2020-10-24,25.0,6,0.22
2020-10-24,26.0,1,0.04
2020-10-24,27.0,4,0.15
2020-10-24,28.0,4,0.15
2020-10-24,29.0,3,0.11
2020-10-24,30.0,2,0.07
2020-10-24,31.0,1,0.04
2020-10-24,32.0,5,0.19
2020-10-24,33.0,1,0.04
2020-10-24,34.0,3,0.11
2020-10-24,35.0,5,0.19
2020-10-24,36.0,3,0.11
2020-10-24,37.0,1,0.04
2020-10-24,38.0,1,0.04
2020-10-24,39.0,3,0.11
2020-10-24,40.0,2,0.07
2020-10-24,41.0,2,0.07
2020-10-24,44.0,1,0.04
2020-10-24,46.0,1,0.04
2020-10-24,47.0,1,0.04
2020-10-24,49.0,2,0.07
2020-10-24,50.0,3,0.11
2020-10-24,53.0,1,0.04
2020-10-24,54.0,2,0.07
2020-10-24,55.0,1,0.04
2020-10-24,56.0,1,0.04
2020-10-24,57.0,1,0.04
2020-10-24,58.0,1,0.04
2020-10-24,59.0,1,0.04
2020-10-24,66.0,1,0.04
2020-10-24,69.0,1,0.04
2020-10-24,71.0,1,0.04
2020-10-24,72.0,1,0.04
2020-10-24,73.0,1,0.04
2020-10-24,77.0,2,0.07
2020-10-24,78.0,2,0.07
2020-10-24,79.0,1,0.04
2020-10-24,80.0,1,0.04
2020-10-24,81.0,1,0.04
2020-10-24,82.0,1,0.04
2020-10-24,83.0,1,0.04
2020-10-24,86.0,2,0.07
2020-10-24,87.0,2,0.07
2020-10-24,88.0,1,0.04
2020-10-24,89.0,1,0.04
2020-10-24,90.0,1,0.04
2020-10-24,91.0,1,0.04
2020-10-24,92.0,1,0.04
2020-10-24,93.0,2,0.07
2020-10-24,94.0,2,0.07
2020-10-24,95.0,1,0.04
2020-10-24,96.0,1,0.04
2020-10-24,98.0,1,0.04
2020-10-24,100.0,2,0.07
2020-10-24,101.0,1,0.04
2020-10-24,102.0,1,0.04
2020-10-24,104.0,2,0.07
2020-10-24,105.0,1,0.04
2020-10-24,106.0,2,0.07
2020-10-24,107.0,4,0.15
2020-10-24,108.0,2,0.07
2020-10-24,109.0,3,0.11
2020-10-24,113.0,1,0.04
2020-10-24,114.0,1,0.04
2020-10-24,115.0,1,0.04
2020-10-24,116.0,1,0.04
2020-10-24,119.0,3,0.11
2020-10-24,120.0,1,0.04
2020-10-24,121.0,1,0.04
2020-10-24,122.0,1,0.04
2020-10-24,123.0,1,0.04
2020-10-24,124.0,2,0.07
2020-10-24,126.0,1,0.04
2020-10-24,127.0,1,0.04
2020-10-25,0.0,2747,100.0
2020-10-25,1.0,82,2.99
2020-10-25,2.0,34,1.24
2020-10-25,3.0,23,0.84
2020-10-25,4.0,17,0.62
2020-10-25,5.0,16,0.58
2020-10-25,6.0,9,0.33
2020-10-25,7.0,10,0.36
2020-10-25,8.0,12,0.44
2020-10-25,9.0,9,0.33
2020-10-25,10.0,11,0.4
2020-10-25,11.0,10,0.36
2020-10-25,12.0,7,0.25
2020-10-25,13.0,4,0.15
2020-10-25,14.0,4,0.15
2020-10-25,15.0,8,0.29
2020-10-25,16.0,7,0.25
2020-10-25,17.0,3,0.11
2020-10-25,18.0,2,0.07
2020-10-25,19.0,5,0.18
2020-10-25,20.0,6,0.22
2020-10-25,21.0,2,0.07
2020-10-25,22.0,4,0.15
2020-10-25,23.0,4,0.15
2020-10-25,24.0,7,0.25
2020-10-25,25.0,1,0.04
2020-10-25,26.0,4,0.15
2020-10-25,27.0,2,0.07
2020-10-25,28.0,4,0.15
2020-10-25,29.0,3,0.11
2020-10-25,30.0,1,0.04
2020-10-25,31.0,2,0.07
2020-10-25,32.0,1,0.04
2020-10-25,33.0,2,0.07
2020-10-25,34.0,4,0.15
2020-10-25,35.0,2,0.07
2020-10-25,36.0,4,0.15
2020-10-25,37.0,4,0.15
2020-10-25,38.0,2,0.07
2020-10-25,39.0,3,0.11
2020-10-25,40.0,2,0.07
2020-10-25,41.0,1,0.04
2020-10-25,42.0,3,0.11
2020-10-25,43.0,1,0.04
2020-10-25,45.0,1,0.04
2020-10-25,47.0,1,0.04
2020-10-25,48.0,4,0.15
2020-10-25,49.0,3,0.11
2020-10-25,50.0,1,0.04
2020-10-25,53.0,2,0.07
2020-10-25,56.0,1,0.04
2020-10-25,58.0,2,0.07
2020-10-25,59.0,2,0.07
2020-10-25,61.0,1,0.04
2020-10-25,62.0,2,0.07
2020-10-25,63.0,3,0.11
2020-10-25,64.0,4,0.15
2020-10-25,68.0,1,0.04
2020-10-25,69.0,1,0.04
2020-10-25,71.0,3,0.11
2020-10-25,72.0,3,0.11
2020-10-25,73.0,2,0.07
2020-10-25,74.0,3,0.11
2020-10-25,77.0,1,0.04
2020-10-25,81.0,1,0.04
2020-10-25,82.0,1,0.04
2020-10-25,83.0,2,0.07
2020-10-25,86.0,1,0.04
2020-10-25,87.0,2,0.07
2020-10-25,89.0,1,0.04
2020-10-25,93.0,2,0.07
2020-10-25,95.0,1,0.04
2020-10-25,96.0,2,0.07
2020-10-25,98.0,1,0.04
2020-10-25,104.0,3,0.11
2020-10-25,105.0,2,0.07
2020-10-25,106.0,1,0.04
2020-10-25,110.0,1,0.04
2020-10-25,112.0,2,0.07
2020-10-25,120.0,2,0.07
2020-10-25,125.0,1,0.04
2020-10-25,126.0,2,0.07
2020-10-26,0.0,3034,100.0
2020-10-26,1.0,91,3.0
2020-10-26,2.0,60,1.98
2020-10-26,3.0,25,0.82
2020-10-26,4.0,18,0.59
2020-10-26,5.0,15,0.49
2020-10-26,6.0,10,0.33
2020-10-26,7.0,14,0.46
2020-10-26,8.0,16,0.53
2020-10-26,9.0,13,0.43
2020-10-26,10.0,11,0.36
2020-10-26,11.0,7,0.23
2020-10-26,12.0,14,0.46
2020-10-26,13.0,5,0.16
2020-10-26,14.0,10,0.33
2020-10-26,15.0,10,0.33
2020-10-26,16.0,10,0.33
2020-10-26,17.0,1,0.03
2020-10-26,18.0,5,0.16
2020-10-26,19.0,2,0.07
2020-10-26,20.0,6,0.2
2020-10-26,21.0,4,0.13
2020-10-26,22.0,7,0.23
2020-10-26,23.0,7,0.23
2020-10-26,24.0,2,0.07
2020-10-26,25.0,4,0.13
2020-10-26,26.0,2,0.07
2020-10-26,27.0,3,0.1
2020-10-26,28.0,3,0.1
2020-10-26,29.0,4,0.13
2020-10-26,30.0,4,0.13
2020-10-26,31.0,5,0.16
2020-10-26,32.0,5,0.16
2020-10-26,33.0,1,0.03
2020-10-26,34.0,3,0.1
2020-10-26,35.0,3,0.1
2020-10-26,36.0,3,0.1
2020-10-26,37.0,2,0.07
2020-10-26,38.0,3,0.1
2020-10-26,39.0,5,0.16
2020-10-26,40.0,2,0.07
2020-10-26,42.0,3,0.1
2020-10-26,43.0,1,0.03
2020-10-26,44.0,3,0.1
2020-10-26,45.0,4,0.13
2020-10-26,46.0,3,0.1
2020-10-26,47.0,2,0.07
2020-10-26,49.0,3,0.1
2020-10-26,50.0,2,0.07
2020-10-26,51.0,4,0.13
2020-10-26,52.0,1,0.03
2020-10-26,53.0,2,0.07
2020-10-26,55.0,2,0.07
2020-10-26,56.0,2,0.07
2020-10-26,57.0,2,0.07
2020-10-26,58.0,1,0.03
2020-10-26,61.0,4,0.13
2020-10-26,62.0,2,0.07
2020-10-26,63.0,4,0.13
2020-10-26,64.0,3,0.1
2020-10-26,66.0,3,0.1
2020-10-26,67.0,1,0.03
2020-10-26,68.0,1,0.03
2020-10-26,69.0,2,0.07
2020-10-26,70.0,2,0.07
2020-10-26,71.0,2,0.07
2020-10-26,72.0,1,0.03
2020-10-26,74.0,1,0.03
2020-10-26,75.0,1,0.03
2020-10-26,76.0,2,0.07
2020-10-26,77.0,1,0.03
2020-10-26,78.0,2,0.07
2020-10-26,79.0,2,0.07
2020-10-26,80.0,2,0.07
2020-10-26,81.0,1,0.03
2020-10-26,83.0,1,0.03
2020-10-26,84.0,1,0.03
2020-10-26,85.0,2,0.07
2020-10-26,86.0,3,0.1
2020-10-26,87.0,2,0.07
2020-10-26,88.0,1,0.03
2020-10-26,89.0,1,0.03
2020-10-26,90.0,1,0.03
2020-10-26,91.0,1,0.03
2020-10-26,92.0,1,0.03
2020-10-26,93.0,1,0.03
2020-10-26,95.0,3,0.1
2020-10-26,96.0,2,0.07
2020-10-26,97.0,1,0.03
2020-10-26,98.0,1,0.03
2020-10-26,100.0,1,0.03
2020-10-26,101.0,2,0.07
2020-10-26,104.0,1,0.03
2020-10-26,105.0,2,0.07
2020-10-26,106.0,1,0.03
2020-10-26,107.0,2,0.07
2020-10-26,108.0,1,0.03
2020-10-26,109.0,2,0.07
2020-10-26,111.0,1,0.03
2020-10-26,112.0,3,0.1
2020-10-26,113.0,2,0.07
2020-10-26,114.0,1,0.03
2020-10-26,115.0,2,0.07
2020-10-26,116.0,1,0.03
2020-10-26,117.0,3,0.1
2020-10-26,120.0,1,0.03
2020-10-26,122.0,1,0.03
2020-10-26,123.0,2,0.07
2020-10-26,124.0,1,0.03
2020-10-26,125.0,1,0.03
2020-10-27,0.0,3165,100.0
2020-10-27,1.0,89,2.81
2020-10-27,2.0,40,1.26
2020-10-27,3.0,34,1.07
2020-10-27,4.0,23,0.73
2020-10-27,5.0,17,0.54
2020-10-27,6.0,18,0.57
2020-10-27,7.0,19,0.6
2020-10-27,8.0,13,0.41
2020-10-27,9.0,12,0.38
2020-10-27,10.0,10,0.32
2020-10-27,11.0,9,0.28
2020-10-27,12.0,8,0.25
2020-10-27,13.0,12,0.38
2020-10-27,14.0,6,0.19
2020-10-27,15.0,12,0.38
2020-10-27,16.0,6,0.19
2020-10-27,17.0,10,0.32
2020-10-27,18.0,4,0.13
2020-10-27,19.0,5,0.16
2020-10-27,20.0,6,0.19
2020-10-27,21.0,6,0.19
2020-10-27,22.0,7,0.22
2020-10-27,23.0,4,0.13
2020-10-27,24.0,5,0.16
2020-10-27,25.0,5,0.16
2020-10-27,26.0,4,0.13
2020-10-27,27.0,7,0.22
2020-10-27,28.0,5,0.16
2020-10-27,29.0,7,0.22
2020-10-27,30.0,3,0.09
2020-10-27,31.0,3,0.09
2020-10-27,32.0,3,0.09
2020-10-27,33.0,1,0.03
2020-10-27,34.0,4,0.13
2020-10-27,35.0,3,0.09
2020-10-27,36.0,1,0.03
2020-10-27,37.0,1,0.03
2020-10-27,38.0,3,0.09
2020-10-27,39.0,1,0.03
2020-10-27,40.0,2,0.06
2020-10-27,41.0,8,0.25
2020-10-27,42.0,2,0.06
2020-10-27,43.0,1,0.03
2020-10-27,44.0,1,0.03
2020-10-27,46.0,1,0.03
2020-10-27,47.0,3,0.09
2020-10-27,48.0,2,0.06
2020-10-27,49.0,3,0.09
2020-10-27,51.0,4,0.13
2020-10-27,52.0,2,0.06
2020-10-27,53.0,1,0.03
2020-10-27,54.0,2,0.06
2020-10-27,56.0,1,0.03
2020-10-27,57.0,1,0.03
2020-10-27,59.0,1,0.03
2020-10-27,61.0,2,0.06
2020-10-27,62.0,2,0.06
2020-10-27,63.0,2,0.06
2020-10-27,64.0,1,0.03
2020-10-27,65.0,1,0.03
2020-10-27,66.0,2,0.06
2020-10-27,67.0,1,0.03
2020-10-27,68.0,5,0.16
2020-10-27,69.0,3,0.09
2020-10-27,70.0,2,0.06
2020-10-27,71.0,2,0.06
2020-10-27,74.0,1,0.03
2020-10-27,75.0,2,0.06
2020-10-27,76.0,1,0.03
2020-10-27,81.0,1,0.03
2020-10-27,82.0,2,0.06
2020-10-27,83.0,1,0.03
2020-10-27,84.0,1,0.03
2020-10-27,85.0,4,0.13
2020-10-27,86.0,2,0.06
2020-10-27,87.0,1,0.03
2020-10-27,88.0,2,0.06
2020-10-27,89.0,1,0.03
2020-10-27,90.0,2,0.06
2020-10-27,91.0,3,0.09
2020-10-27,92.0,2,0.06
2020-10-27,93.0,2,0.06
2020-10-27,94.0,1,0.03
2020-10-27,95.0,2,0.06
2020-10-27,97.0,2,0.06
2020-10-27,98.0,3,0.09
2020-10-27,101.0,2,0.06
2020-10-27,102.0,1,0.03
2020-10-27,103.0,3,0.09
2020-10-27,107.0,2,0.06
2020-10-27,108.0,2,0.06
2020-10-27,109.0,2,0.06
2020-10-27,110.0,1,0.03
2020-10-27,111.0,2,0.06
2020-10-27,112.0,1,0.03
2020-10-27,113.0,2,0.06
2020-10-27,115.0,1,0.03
2020-10-27,116.0,1,0.03
2020-10-27,117.0,2,0.06
2020-10-27,118.0,1,0.03
2020-10-27,119.0,1,0.03
2020-10-27,121.0,1,0.03
2020-10-27,122.0,2,0.06
2020-10-27,123.0,1,0.03
2020-10-27,124.0,1,0.03
2020-10-28,0.0,3227,100.0
2020-10-28,1.0,106,3.28
2020-10-28,2.0,46,1.43
2020-10-28,3.0,22,0.68
2020-10-28,4.0,19,0.59
2020-10-28,5.0,24,0.74
2020-10-28,6.0,22,0.68
2020-10-28,7.0,8,0.25
2020-10-28,8.0,12,0.37
2020-10-28,9.0,5,0.15
2020-10-28,10.0,7,0.22
2020-10-28,11.0,14,0.43
2020-10-28,12.0,7,0.22
2020-10-28,13.0,8,0.25
2020-10-28,14.0,11,0.34
2020-10-28,15.0,7,0.22
2020-10-28,16.0,6,0.19
2020-10-28,17.0,4,0.12
2020-10-28,18.0,3,0.09
2020-10-28,19.0,7,0.22
2020-10-28,20.0,9,0.28
2020-10-28,21.0,3,0.09
2020-10-28,22.0,6,0.19
2020-10-28,23.0,2,0.06
2020-10-28,24.0,3,0.09
2020-10-28,25.0,2,0.06
2020-10-28,26.0,5,0.15
2020-10-28,27.0,5,0.15
2020-10-28,28.0,5,0.15
2020-10-28,29.0,5,0.15
2020-10-28,30.0,3,0.09
2020-10-28,32.0,2,0.06
2020-10-28,33.0,3,0.09
2020-10-28,34.0,4,0.12
2020-10-28,35.0,6,0.19
2020-10-28,36.0,1,0.03
2020-10-28,37.0,1,0.03
2020-10-28,38.0,3,0.09
2020-10-28,40.0,3,0.09
2020-10-28,41.0,2,0.06
2020-10-28,42.0,2,0.06
2020-10-28,43.0,2,0.06
2020-10-28,44.0,2,0.06
2020-10-28,45.0,1,0.03
2020-10-28,46.0,2,0.06
2020-10-28,48.0,2,0.06
2020-10-28,49.0,2,0.06
2020-10-28,51.0,3,0.09
2020-10-28,52.0,2,0.06
2020-10-28,53.0,3,0.09
2020-10-28,54.0,2,0.06
2020-10-28,56.0,5,0.15
2020-10-28,57.0,1,0.03
2020-10-28,58.0,1,0.03
2020-10-28,59.0,2,0.06
2020-10-28,60.0,2,0.06
2020-10-28,61.0,2,0.06
2020-10-28,65.0,1,0.03
2020-10-28,66.0,3,0.09
2020-10-28,69.0,1,0.03
2020-10-28,72.0,1,0.03
2020-10-28,73.0,1,0.03
2020-10-28,74.0,1,0.03
2020-10-28,75.0,1,0.03
2020-10-28,76.0,1,0.03
2020-10-28,77.0,2,0.06
2020-10-28,78.0,1,0.03
2020-10-28,79.0,1,0.03
2020-10-28,80.0,2,0.06
2020-10-28,83.0,2,0.06
2020-10-28,86.0,1,0.03
2020-10-28,89.0,3,0.09
2020-10-28,90.0,1,0.03
2020-10-28,91.0,3,0.09
2020-10-28,92.0,2,0.06
2020-10-28,94.0,1,0.03
2020-10-28,95.0,1,0.03
2020-10-28,96.0,2,0.06
2020-10-28,97.0,1,0.03
2020-10-28,98.0,1,0.03
2020-10-28,99.0,1,0.03
2020-10-28,100.0,2,0.06
2020-10-28,101.0,1,0.03
2020-10-28,102.0,1,0.03
2020-10-28,103.0,2,0.06
2020-10-28,104.0,1,0.03
2020-10-28,107.0,1,0.03
2020-10-28,111.0,1,0.03
2020-10-29,0.0,3177,100.0
2020-10-29,1.0,100,3.15
2020-10-29,2.0,29,0.91
2020-10-29,3.0,15,0.47
2020-10-29,4.0,24,0.76
2020-10-29,5.0,22,0.69
2020-10-29,6.0,16,0.5
2020-10-29,7.0,17,0.54
2020-10-29,8.0,12,0.38
2020-10-29,9.0,8,0.25
2020-10-29,10.0,5,0.16
2020-10-29,11.0,11,0.35
2020-10-29,12.0,10,0.31
2020-10-29,13.0,9,0.28
2020-10-29,14.0,9,0.28
2020-10-29,15.0,7,0.22
2020-10-29,16.0,8,0.25
2020-10-29,17.0,5,0.16
2020-10-29,18.0,12,0.38
2020-10-29,19.0,8,0.25
2020-10-29,20.0,9,0.28
2020-10-29,21.0,9,0.28
2020-10-29,22.0,9,0.28
2020-10-29,23.0,3,0.09
2020-10-29,24.0,4,0.13
2020-10-29,25.0,8,0.25
2020-10-29,26.0,1,0.03
2020-10-29,27.0,6,0.19
2020-10-29,28.0,6,0.19
2020-10-29,29.0,2,0.06
2020-10-29,30.0,3,0.09
2020-10-29,31.0,4,0.13
2020-10-29,32.0,4,0.13
2020-10-29,33.0,1,0.03
2020-10-29,34.0,2,0.06
2020-10-29,35.0,5,0.16
2020-10-29,36.0,3,0.09
2020-10-29,37.0,5,0.16
2020-10-29,38.0,2,0.06
2020-10-29,39.0,1,0.03
2020-10-29,40.0,2,0.06
2020-10-29,41.0,3,0.09
2020-10-29,42.0,6,0.19
2020-10-29,43.0,2,0.06
2020-10-29,45.0,2,0.06
2020-10-29,46.0,2,0.06
2020-10-29,47.0,1,0.03
2020-10-29,50.0,2,0.06
2020-10-29,51.0,1,0.03
2020-10-29,52.0,3,0.09
2020-10-29,53.0,2,0.06
2020-10-29,54.0,2,0.06
2020-10-29,55.0,2,0.06
2020-10-29,56.0,1,0.03
2020-10-29,57.0,3,0.09
2020-10-29,58.0,2,0.06
2020-10-29,59.0,2,0.06
2020-10-29,60.0,2,0.06
2020-10-29,61.0,2,0.06
2020-10-29,62.0,1,0.03
2020-10-29,63.0,1,0.03
2020-10-29,64.0,1,0.03
2020-10-29,66.0,1,0.03
2020-10-29,68.0,1,0.03
2020-10-29,69.0,1,0.03
2020-10-29,71.0,1,0.03
2020-10-29,73.0,1,0.03
2020-10-29,74.0,3,0.09
2020-10-29,75.0,1,0.03
2020-10-29,76.0,2,0.06
2020-10-29,77.0,2,0.06
2020-10-29,78.0,2,0.06
2020-10-29,79.0,1,0.03
2020-10-29,80.0,1,0.03
2020-10-29,81.0,1,0.03
2020-10-29,82.0,1,0.03
2020-10-29,87.0,1,0.03
2020-10-29,90.0,1,0.03
2020-10-29,91.0,1,0.03
2020-10-29,92.0,1,0.03
2020-10-29,95.0,2,0.06
2020-10-29,96.0,1,0.03
2020-10-29,97.0,4,0.13
2020-10-29,100.0,1,0.03
2020-10-29,101.0,1,0.03
2020-10-29,102.0,2,0.06
2020-10-29,103.0,1,0.03
2020-10-29,105.0,1,0.03
2020-10-29,108.0,1,0.03
2020-10-29,109.0,1,0.03
2020-10-29,110.0,2,0.06
2020-10-29,111.0,1,0.03
2020-10-29,114.0,1,0.03
2020-10-29,115.0,1,0.03
2020-10-29,117.0,1,0.03
2020-10-29,118.0,2,0.06
2020-10-29,119.0,1,0.03
2020-10-29,120.0,2,0.06
2020-10-29,122.0,1,0.03
2020-10-30,0.0,2956,100.0
2020-10-30,1.0,74,2.5
2020-10-30,2.0,31,1.05
2020-10-30,3.0,42,1.42
2020-10-30,4.0,29,0.98
2020-10-30,5.0,15,0.51
2020-10-30,6.0,24,0.81
2020-10-30,7.0,12,0.41
2020-10-30,8.0,9,0.3
2020-10-30,9.0,10,0.34
2020-10-30,10.0,13,0.44
2020-10-30,11.0,13,0.44
2020-10-30,12.0,11,0.37
2020-10-30,13.0,19,0.64
2020-10-30,14.0,10,0.34
2020-10-30,15.0,4,0.14
2020-10-30,16.0,6,0.2
2020-10-30,17.0,8,0.27
2020-10-30,18.0,7,0.24
2020-10-30,19.0,7,0.24
2020-10-30,20.0,6,0.2
2020-10-30,21.0,4,0.14
2020-10-30,22.0,3,0.1
2020-10-30,23.0,1,0.03
2020-10-30,24.0,4,0.14
2020-10-30,25.0,5,0.17
2020-10-30,26.0,6,0.2
2020-10-30,27.0,2,0.07
2020-10-30,28.0,1,0.03
2020-10-30,29.0,1,0.03
2020-10-30,30.0,2,0.07
2020-10-30,31.0,6,0.2
2020-10-30,32.0,2,0.07
2020-10-30,33.0,4,0.14
2020-10-30,34.0,2,0.07
2020-10-30,35.0,2,0.07
2020-10-30,37.0,2,0.07
2020-10-30,38.0,4,0.14
2020-10-30,39.0,4,0.14
2020-10-30,40.0,3,0.1
2020-10-30,41.0,3,0.1
2020-10-30,42.0,5,0.17
2020-10-30,43.0,2,0.07
2020-10-30,44.0,5,0.17
2020-10-30,45.0,2,0.07
2020-10-30,46.0,4,0.14
2020-10-30,47.0,2,0.07
2020-10-30,48.0,2,0.07
2020-10-30,49.0,2,0.07
2020-10-30,50.0,1,0.03
2020-10-30,51.0,1,0.03
2020-10-30,53.0,2,0.07
2020-10-30,54.0,2,0.07
2020-10-30,55.0,1,0.03
2020-10-30,56.0,1,0.03
2020-10-30,59.0,1,0.03
2020-10-30,61.0,1,0.03
2020-10-30,62.0,1,0.03
2020-10-30,64.0,1,0.03
2020-10-30,66.0,1,0.03
2020-10-30,73.0,1,0.03
2020-10-30,75.0,1,0.03
2020-10-30,79.0,1,0.03
2020-10-30,81.0,4,0.14
2020-10-30,82.0,1,0.03
2020-10-30,87.0,1,0.03
2020-10-30,88.0,1,0.03
2020-10-30,93.0,1,0.03
2020-10-30,97.0,1,0.03
2020-10-30,98.0,2,0.07
2020-10-30,99.0,1,0.03
2020-10-30,101.0,1,0.03
2020-10-30,102.0,1,0.03
2020-10-30,104.0,1,0.03
2020-10-30,110.0,2,0.07
2020-10-30,111.0,1,0.03
2020-10-30,113.0,1,0.03
2020-10-30,119.0,1,0.03
2020-10-30,121.0,1,0.03
2020-10-31,0.0,2562,100.0
2020-10-31,1.0,74,2.89
2020-10-31,2.0,39,1.52
2020-10-31,3.0,22,0.86
2020-10-31,4.0,8,0.31
2020-10-31,5.0,7,0.27
2020-10-31,6.0,13,0.51
2020-10-31,7.0,10,0.39
2020-10-31,8.0,7,0.27
2020-10-31,9.0,10,0.39
2020-10-31,10.0,12,0.47
2020-10-31,11.0,9,0.35
2020-10-31,12.0,8,0.31
2020-10-31,13.0,10,0.39
2020-10-31,14.0,9,0.35
2020-10-31,15.0,8,0.31
2020-10-31,16.0,4,0.16
2020-10-31,17.0,5,0.2
2020-10-31,18.0,8,0.31
2020-10-31,19.0,9,0.35
2020-10-31,20.0,2,0.08
2020-10-31,21.0,7,0.27
2020-10-31,22.0,8,0.31
2020-10-31,23.0,4,0.16
2020-10-31,24.0,3,0.12
2020-10-31,25.0,5,0.2
2020-10-31,26.0,6,0.23
2020-10-31,27.0,3,0.12
2020-10-31,28.0,4,0.16
2020-10-31,29.0,4,0.16
2020-10-31,30.0,7,0.27
2020-10-31,31.0,1,0.04
2020-10-31,32.0,4,0.16
2020-10-31,33.0,2,0.08
2020-10-31,34.0,4,0.16
2020-10-31,35.0,4,0.16
2020-10-31,36.0,1,0.04
2020-10-31,37.0,4,0.16
2020-10-31,38.0,2,0.08
2020-10-31,39.0,2,0.08
2020-10-31,40.0,4,0.16
2020-10-31,41.0,2,0.08
2020-10-31,42.0,5,0.2
2020-10-31,43.0,3,0.12
2020-10-31,44.0,3,0.12
2020-10-31,45.0,4,0.16
2020-10-31,46.0,3,0.12
2020-10-31,47.0,2,0.08
2020-10-31,48.0,3,0.12
2020-10-31,49.0,3,0.12
2020-10-31,50.0,1,0.04
2020-10-31,51.0,3,0.12
2020-10-31,52.0,5,0.2
2020-10-31,53.0,4,0.16
2020-10-31,54.0,1,0.04
2020-10-31,55.0,2,0.08
2020-10-31,56.0,3,0.12
2020-10-31,58.0,1,0.04
2020-10-31,59.0,1,0.04
2020-10-31,61.0,1,0.04
2020-10-31,62.0,1,0.04
2020-10-31,63.0,1,0.04
2020-10-31,65.0,1,0.04
2020-10-31,66.0,1,0.04
2020-10-31,67.0,2,0.08
2020-10-31,69.0,1,0.04
2020-10-31,70.0,1,0.04
2020-10-31,71.0,2,0.08
2020-10-31,73.0,2,0.08
2020-10-31,74.0,1,0.04
2020-10-31,75.0,2,0.08
2020-10-31,76.0,4,0.16
2020-10-31,78.0,1,0.04
2020-10-31,79.0,1,0.04
2020-10-31,80.0,1,0.04
2020-10-31,82.0,1,0.04
2020-10-31,83.0,1,0.04
2020-10-31,84.0,1,0.04
2020-10-31,87.0,2,0.08
2020-10-31,89.0,1,0.04
2020-10-31,90.0,1,0.04
2020-10-31,91.0,1,0.04
2020-10-31,95.0,1,0.04
2020-10-31,97.0,1,0.04
2020-10-31,100.0,1,0.04
2020-10-31,102.0,1,0.04
2020-10-31,104.0,1,0.04
2020-10-31,106.0,1,0.04
2020-10-31,108.0,1,0.04
2020-10-31,109.0,1,0.04
2020-10-31,110.0,1,0.04
2020-10-31,111.0,1,0.04
2020-10-31,116.0,1,0.04
2020-11-01,0.0,2739,100.0
2020-11-01,1.0,89,3.25
2020-11-01,2.0,35,1.28
2020-11-01,3.0,28,1.02
2020-11-01,4.0,21,0.77
2020-11-01,5.0,23,0.84
2020-11-01,6.0,12,0.44
2020-11-01,7.0,15,0.55
2020-11-01,8.0,11,0.4
2020-11-01,9.0,12,0.44
2020-11-01,10.0,10,0.37
2020-11-01,11.0,6,0.22
2020-11-01,12.0,8,0.29
2020-11-01,13.0,3,0.11
